node_id,value_eur_m,derivation,source_id,source_url,period,confidence,notes
gdp_gov_exp_defence_other_p51g_eur_m,-0.1,gdp_gov_exp_defence_p51g_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (P51G)
gdp_gov_exp_public_order_safety_p51g_eur_m,251.3,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF03 - P51G)
gdp_gov_exp_public_order_safety_GF0301_police_services_p51g_eur_m,188.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0301 - P51G)
gdp_gov_exp_public_order_safety_GF0302_fire_protection_services_p51g_eur_m,9.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0302 - P51G)
gdp_gov_exp_public_order_safety_GF0303_law_courts_p51g_eur_m,4.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0303 - P51G)
gdp_gov_exp_public_order_safety_GF0304_prisons_p51g_eur_m,4.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0304 - P51G)
gdp_gov_exp_public_order_safety_GF0305_randd_public_order_and_safety_p51g_eur_m,1.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0305 - P51G)
gdp_gov_exp_public_order_safety_GF0306_public_order_and_safety_nec_p51g_eur_m,42.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0306 - P51G)
gdp_gov_exp_public_order_safety_other_p51g_eur_m,0.1,gdp_gov_exp_public_order_safety_p51g_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (P51G)
gdp_gov_exp_economic_affairs_p51g_eur_m,2338.7,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF04 - P51G)
gdp_gov_exp_economic_affairs_GF0401_general_economic_commercial_an_p51g_eur_m,14.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0401 - P51G)
gdp_gov_exp_economic_affairs_GF0402_agriculture_forestry_fishing_a_p51g_eur_m,35.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0402 - P51G)
gdp_gov_exp_economic_affairs_GF0403_fuel_and_energy_p51g_eur_m,9.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0403 - P51G)
gdp_gov_exp_economic_affairs_GF0404_mining_manufacturing_and_const_p51g_eur_m,62.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0404 - P51G)
gdp_gov_exp_economic_affairs_GF0405_transport_p51g_eur_m,1906.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0405 - P51G)
gdp_gov_exp_economic_affairs_GF0406_communication_p51g_eur_m,4.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0406 - P51G)
gdp_gov_exp_economic_affairs_GF0407_other_industries_p51g_eur_m,63.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0407 - P51G)
gdp_gov_exp_economic_affairs_GF0408_randd_economic_affairs_p51g_eur_m,241.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0408 - P51G)
gdp_gov_exp_economic_affairs_GF0409_economic_affairs_nec_p51g_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0409 - P51G)
gdp_gov_exp_environmental_protection_p51g_eur_m,356.2,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF05 - P51G)
gdp_gov_exp_environmental_protection_GF0501_waste_management_p51g_eur_m,28.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0501 - P51G)
gdp_gov_exp_environmental_protection_GF0502_waste_water_management_p51g_eur_m,81.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0502 - P51G)
gdp_gov_exp_environmental_protection_GF0503_pollution_abatement_p51g_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0503 - P51G)
gdp_gov_exp_environmental_protection_GF0504_protection_of_biodiversity_and_p51g_eur_m,96.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0504 - P51G)
gdp_gov_exp_environmental_protection_GF0505_randd_environmental_protection_p51g_eur_m,122.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0505 - P51G)
gdp_gov_exp_environmental_protection_GF0506_environmental_protection_nec_p51g_eur_m,28.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0506 - P51G)
gdp_gov_exp_housing_community_p51g_eur_m,418.6,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF06 - P51G)
gdp_gov_exp_housing_community_GF0601_housing_development_p51g_eur_m,181.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0601 - P51G)
gdp_gov_exp_housing_community_GF0602_community_development_p51g_eur_m,88.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0602 - P51G)
gdp_gov_exp_housing_community_GF0603_water_supply_p51g_eur_m,110.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0603 - P51G)
gdp_gov_exp_housing_community_GF0604_street_lighting_p51g_eur_m,28.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0604 - P51G)
gdp_gov_exp_housing_community_GF0605_randd_housing_and_community_am_p51g_eur_m,7.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0605 - P51G)
gdp_gov_exp_housing_community_GF0606_housing_and_community_amenitie_p51g_eur_m,2.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0606 - P51G)
gdp_gov_exp_housing_community_other_p51g_eur_m,-0.1,gdp_gov_exp_housing_community_p51g_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (P51G)
gdp_gov_exp_health_p51g_eur_m,718.9,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF07 - P51G)
gdp_gov_exp_health_GF0701_medical_products_appliances_an_p51g_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0701 - P51G)
gdp_gov_exp_health_GF0702_outpatient_services_p51g_eur_m,56.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0702 - P51G)
gdp_gov_exp_health_GF0703_hospital_services_p51g_eur_m,331.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0703 - P51G)
gdp_gov_exp_health_GF0704_public_health_services_p51g_eur_m,1.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0704 - P51G)
gdp_gov_exp_health_GF0705_randd_health_p51g_eur_m,294.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0705 - P51G)
gdp_gov_exp_health_GF0706_health_nec_p51g_eur_m,35.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0706 - P51G)
gdp_gov_exp_health_other_p51g_eur_m,-0.2,gdp_gov_exp_health_p51g_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (P51G)
gdp_gov_exp_recreation_culture_p51g_eur_m,714.1,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF08 - P51G)
gdp_gov_exp_recreation_culture_GF0801_recreational_and_sporting_serv_p51g_eur_m,452.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0801 - P51G)
gdp_gov_exp_recreation_culture_GF0802_cultural_services_p51g_eur_m,98.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0802 - P51G)
gdp_gov_exp_recreation_culture_GF0803_broadcasting_and_publishing_se_p51g_eur_m,5.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0803 - P51G)
gdp_gov_exp_recreation_culture_GF0804_religious_and_other_community_p51g_eur_m,1.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0804 - P51G)
gdp_gov_exp_recreation_culture_GF0805_randd_recreation_culture_and_r_p51g_eur_m,139.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0805 - P51G)
gdp_gov_exp_recreation_culture_GF0806_recreation_culture_and_religio_p51g_eur_m,17.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0806 - P51G)
gdp_gov_exp_education_p51g_eur_m,685.2,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF09 - P51G)
gdp_gov_exp_education_GF0901_pre_primary_and_primary_educat_p51g_eur_m,231.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0901 - P51G)
gdp_gov_exp_education_GF0902_secondary_education_p51g_eur_m,169.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0902 - P51G)
gdp_gov_exp_education_GF0903_post_secondary_non_tertiary_ed_p51g_eur_m,2.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0903 - P51G)
gdp_gov_exp_education_GF0904_tertiary_education_p51g_eur_m,177.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0904 - P51G)
gdp_gov_exp_education_GF0905_education_not_definable_by_lev_p51g_eur_m,21.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0905 - P51G)
gdp_gov_exp_education_GF0906_subsidiary_services_to_educati_p51g_eur_m,13.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0906 - P51G)
gdp_gov_exp_education_GF0907_randd_education_p51g_eur_m,37.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0907 - P51G)
gdp_gov_exp_education_GF0908_education_nec_p51g_eur_m,32.1,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0908 - P51G)
gdp_gov_exp_education_other_p51g_eur_m,-0.2,gdp_gov_exp_education_p51g_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (P51G)
gdp_gov_exp_social_protection_p51g_eur_m,232.4,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF10 - P51G)
gdp_gov_exp_social_protection_GF1001_sickness_and_disability_p51g_eur_m,1.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1001 - P51G)
gdp_gov_exp_social_protection_GF1002_old_age_p51g_eur_m,7.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1002 - P51G)
gdp_gov_exp_social_protection_GF1003_survivors_p51g_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1003 - P51G)
gdp_gov_exp_social_protection_GF1004_family_and_children_p51g_eur_m,116.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1004 - P51G)
gdp_gov_exp_social_protection_GF1005_unemployment_p51g_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1005 - P51G)
gdp_gov_exp_social_protection_GF1006_housing_p51g_eur_m,0.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1006 - P51G)
gdp_gov_exp_social_protection_GF1007_social_exclusion_nec_p51g_eur_m,0.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1007 - P51G)
gdp_gov_exp_social_protection_GF1008_randd_social_protection_p51g_eur_m,0.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1008 - P51G)
gdp_gov_exp_social_protection_GF1009_social_protection_nec_p51g_eur_m,105.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1009 - P51G)
gdp_gov_exp_social_protection_other_p51g_eur_m,0.1,gdp_gov_exp_social_protection_p51g_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (P51G)
gdp_gov_exp_other_p51g_eur_m,0.2,gdp_gov_exp_total_p51g_eur_m - sum(10_divisions),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (P51G)
gdp_gov_exp_total_d62_eur_m,42218.3,sum(10_divisions),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Published Total (D62)
gdp_gov_exp_general_public_services_d62_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF01 - D62)
gdp_gov_exp_general_public_services_GF0101_executive_and_legislative_orga_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0101 - D62)
gdp_gov_exp_general_public_services_GF0102_foreign_economic_aid_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0102 - D62)
gdp_gov_exp_general_public_services_GF0103_general_services_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0103 - D62)
gdp_gov_exp_general_public_services_GF0104_basic_research_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0104 - D62)
gdp_gov_exp_general_public_services_GF0105_randd_general_public_services_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0105 - D62)
gdp_gov_exp_general_public_services_GF0106_general_public_services_nec_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0106 - D62)
gdp_gov_exp_general_public_services_GF0107_public_debt_transactions_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0107 - D62)
gdp_gov_exp_general_public_services_GF0108_transfers_of_a_general_charact_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0108 - D62)
gdp_gov_exp_defence_d62_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF02 - D62)
gdp_gov_exp_defence_GF0201_military_defence_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0201 - D62)
gdp_gov_exp_defence_GF0202_civil_defence_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0202 - D62)
gdp_gov_exp_defence_GF0203_foreign_military_aid_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0203 - D62)
gdp_gov_exp_defence_GF0204_randd_defence_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0204 - D62)
gdp_gov_exp_defence_GF0205_defence_nec_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0205 - D62)
gdp_gov_exp_public_order_safety_d62_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF03 - D62)
gdp_gov_exp_public_order_safety_GF0301_police_services_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0301 - D62)
gdp_gov_exp_public_order_safety_GF0302_fire_protection_services_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0302 - D62)
gdp_gov_exp_public_order_safety_GF0303_law_courts_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0303 - D62)
gdp_gov_exp_public_order_safety_GF0304_prisons_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0304 - D62)
gdp_gov_exp_public_order_safety_GF0305_randd_public_order_and_safety_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0305 - D62)
gdp_gov_exp_public_order_safety_GF0306_public_order_and_safety_nec_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0306 - D62)
gdp_gov_exp_economic_affairs_d62_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF04 - D62)
gdp_gov_exp_economic_affairs_GF0401_general_economic_commercial_an_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0401 - D62)
gdp_gov_exp_economic_affairs_GF0402_agriculture_forestry_fishing_a_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0402 - D62)
gdp_gov_exp_economic_affairs_GF0403_fuel_and_energy_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0403 - D62)
gdp_gov_exp_economic_affairs_GF0404_mining_manufacturing_and_const_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0404 - D62)
gdp_gov_exp_economic_affairs_GF0405_transport_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0405 - D62)
gdp_gov_exp_economic_affairs_GF0406_communication_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0406 - D62)
gdp_gov_exp_economic_affairs_GF0407_other_industries_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0407 - D62)
gdp_gov_exp_economic_affairs_GF0408_randd_economic_affairs_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0408 - D62)
gdp_gov_exp_economic_affairs_GF0409_economic_affairs_nec_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0409 - D62)
gdp_gov_exp_environmental_protection_d62_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF05 - D62)
gdp_gov_exp_environmental_protection_GF0501_waste_management_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0501 - D62)
gdp_gov_exp_environmental_protection_GF0502_waste_water_management_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0502 - D62)
gdp_gov_exp_environmental_protection_GF0503_pollution_abatement_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0503 - D62)
gdp_gov_exp_environmental_protection_GF0504_protection_of_biodiversity_and_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0504 - D62)
gdp_gov_exp_environmental_protection_GF0505_randd_environmental_protection_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0505 - D62)
gdp_gov_exp_environmental_protection_GF0506_environmental_protection_nec_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0506 - D62)
